ID,Observation Title,Audit CheckList / Control,Parent Audit AreaName,Audit Area,SBU,Region,Brand,Level,Location Code,Location,Department,Reviewer,Lead Auditor,Support Auditor,Auditee,Sub Process,Repeat Observation,Observation Type,Risk,Category,Observation Details,Short Observation,Root Cause,Impact/Concerns/Implications,Financial Currency,Financial Implications,Target Completion Date,Observation Logged Date,ACM PageNo.,ACM PointNo.,ACM RefDate,Share With ED,Share With AC,Audit Report No.,Report Status,Observation Status,Last Updated On,Recommendation,Corrective Action Plan,Preventive Action Plan,Short Action Plan,Target Date,Revised Target Date,Revised Current Status,Follow-Up Frequency,Closure Date,Closure Reason,Age as on 03-Aug-2020,Age (as per Logged date),Age (as per Target date),Actual Audit Start date,Status,Other Auditee,Escalator 1,Escalator 2,Escalator 3,Auditee Report Release Date,Quarter,Financial Year,Action Plan Status,Auditee Current Status,Last Updated By,Audit Type,Root Cause Category,Attachments
52,Unable to review CCTV recordings,Placeholder for Checklist,,KK Store Audits,Citymax Hotels (India) Pvt Ltd,,,,,KK Vega City Mall,Marketing,Kiran Rao,Suman C,,Abhishek Gupta,Safety and Security,No,Important,High,Control,"Common observation across all Krispy Kreme outlets & cart [Except Indiranagar, Kormangala FOH & Hub, Adarsh, all KK within LS stores]: During Apr to Sep 2019, we were unable to review the CCTV recordings for all Krispy Kreme outlets & cart [except Indiranagar, Kormangala FOH & Hub, Adarsh, all KK within LS stores] as the access for these were not available at the store and couldn't review the same at the corporate office due to Lockdown.",Unable to review the CCTV recordings,,.,Rs.,1 Lakh,30-Jun-20,16-Jul-20,0,,,No,No,2020 - 2021/495,Audit Report Issued,0%,16-Jul-20,Control parameter to be strictly followed.,"IT Side : 1. We are planning to make all the CCTV Online, once lock down is over. 2. Discuss the same with Vendor & he need to visit all the store physically to connect All DVR to Local Internet to access the same via internet.",.,,30-Jun-20,30-Jun-20,,,,,2,1,2,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Suman C,Regular Review,,
51,Discrepancies observed in RTV process,Placeholder for Checklist,,SPAR Store Audits HY2,Max Hypermarkets India Pvt Ltd,East,,,,B.G.Road - Blr,Spar Stores,Tushar Dahale,Nirmal Tiwari,,Shreyes Menon,"Stock Transfer, Negative Stock",Yes,Important,High,Control,"This is a repeat observation. On verification of RTV process it was observed that stock worth Rs. 1.73 lacs (approx.) for which RTV is created for more than a month, but still pending for dispatch to the vendor. Total pending RTV as on 18-Feb-20 was Rs. 3.55 lacs. As per process, after 21 days of creation of RTV (If vendor not pickup), store team must send the letter to concerned vendor for disposing of stock within specified time, which was not followed at store. Summary of pending RTV as on 18-Feb-20 is shown below: - SN Ageing as on 18-Feb-20 Total RTV Amount (₹ in lacs) 1 > 90 Days 0.36 2 > 45 1.00 3 > 30 0.37 4 1.82 Grand Total 3.55 Please refer annexure ""RTV created but not shipped"" for details.",RTV worth Rs. 1.73 lacs (approx.) is pending for dispatch for more than one month.,,Blockage of space and working capital.,Rs.,1 Lakh,01-Aug-20,16-Jul-20,0,,,No,No,2020 - 2021/607,Audit Report Issued,0%,16-Jul-20,"It is recommended that pending RTV status is tracked regularly. Ensure that if RTV is not picked up within 21 days, store team must send the letter to concerned vendor for disposing of stock.,Review that RTV material is not pending after 30 days. If not p","RTV was raised on time but stocks not picked by the vendor and same has been escalated to the category and shared the mail copies. As per process if we dispose the stocks after that vendor is asking for stock. ,Instructed store to follow the process stric",.,,01-Aug-20,01-Aug-20,,,,,0,1,0,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Nirmal Tiwari,Regular Review,,
50,Deviation in scrap sales process,Placeholder for Checklist,,SPAR Store Audits HY2,Max Hypermarkets India Pvt Ltd,East,,,,B.G.Road - Blr,Spar Stores,Tushar Dahale,Nirmal Tiwari,,Shreyes Menon,"Dump , Damages / Scrap Sales",Yes,Important,High,Control,"This is a repeat observation. On verification of scrap sale process, it was observed that:- The scrap is sold to vendor on consolidated sum basis at Rs. 30K p.m. There is no formal agreement available for the sale of scrap.",.,,Process gap will lead to control lapse in scrap sale process.,Rs.,1 Lakh,01-Aug-20,16-Jul-20,0,,,No,No,2020 - 2021/607,Audit Report Issued,0%,16-Jul-20,"Formal agreement with amount should be fixed with one vendor. If one vendor is fixed in last six months, introduce the same scrap vendor taking scrap from Vega city store.",We have mail communication from the RCM for the same . Vendor is not ready for agreement . Post lockdown will get this issue sorted out,.,,01-Aug-20,01-Aug-20,,,,,0,1,0,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Nirmal Tiwari,Regular Review,,
49,Non-availability of CCTV cameras in mandatory areas,Placeholder for Checklist,,SPAR Store Audits HY2,Max Hypermarkets India Pvt Ltd,East,,,,B.G.Road - Blr,Spar Stores,Tushar Dahale,Nirmal Tiwari,,Shreyes Menon,"Security, Admin & Statutory Compliance",Yes,Important,High,Control,"This is a repeat observation. As per ""STORE CCTV SERVICEABILITY REPORT"", under mandatory (priority 1), following discrepancies were observed: - i. Two (2) out of 18 areas are not covered in mandatory areas: - A. Back office (SM / HR) B. Trail room outside – only men trail room covered ii. Camera number 15 linked to DVR-3 was not working iii. Blurred vision in Camera no 3 linked to DVR-1 Please refer photographs attached in annexure ""CCTV Issues"".",CCTV was not affixed in 5 out of 18 prominent locations as mentioned in “CCTV serviceability report”.,,"In case of any emergency, there will be no evidence without CCTV cameras.",Rs.,1 Lakh,01-Aug-20,16-Jul-20,0,,,No,No,2020 - 2021/607,Audit Report Issued,0%,16-Jul-20,"CCTV camera should be installed to cover all mandatory (priority 1) areas as per ""STORE CCTV SERVICEABILITY REPORT"".",We will escalate this to Sivakumar and commercial for additional CCTV to place HR & SM cabin. Will get the service done .,.,,01-Aug-20,01-Aug-20,,,,,0,1,0,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Nirmal Tiwari,Regular Review,,
48,Store fire safety & security,Placeholder for Checklist,,SPAR Store Audits HY2,Max Hypermarkets India Pvt Ltd,East,,,,B.G.Road - Blr,Spar Stores,Tushar Dahale,Nirmal Tiwari,,Shreyes Menon,"Health & Safety , Environment",Yes,Important,High,Control,"This is a repeat observation. Following issues were observed pertaining to fire safety at store:- 1. Fire Exit Signages placed at multiple locations are not visible at store. They are hidden behind promotional signages. 2. Smoke detectors & sprinklers installed at back office of store is not in working condition at store. 3. There is no Fire Hydrant Cabinet (FHC) available at store and the fire panel is not in working condition. 4. Emergency evacuation plan is displayed at two locations (CSD & Staff entry). But it is displayed in simple A-4 black & white sheet, which does not fulfil the purpose of evacuation plan. 5. Fire exit door was equipped with fire alarm, but the door was locked during normal business hour defying its purpose.",.,,Chances of fire hazard and loss of lives and property in case of fire break-out in store.,Rs.,1 Lakh,01-Aug-20,16-Jul-20,0,,,No,No,2020 - 2021/607,Audit Report Issued,0%,16-Jul-20,Ensure that all fire safety standards are complied with and also to ensure that fire panel and smoke detectors are always in working condition.,We will escalate this issue to HO project & maintenance team as it is pending since long back,.,,01-Aug-20,01-Aug-20,,,,,0,1,0,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Nirmal Tiwari,Regular Review,,
47,Statutory non-compliance,Placeholder for Checklist,,SPAR Store Audits HY2,Max Hypermarkets India Pvt Ltd,East,,,,B.G.Road - Blr,Spar Stores,Tushar Dahale,Nirmal Tiwari,,Shreyes Menon,HR Activities,Yes,Important,High,Control,"This is a repeat observation. As per SPAR business critical license display requirement, 20 statutory licenses need to display, and 32 licenses should be available at the store. On verification, observed that two licenses were pending for renewal as mentioned below: - i. Contract Labour Registration by Principal Employer Form 2 – Pending for renewal Agencies for part-timers have changed, however CLR-2 has not been renewed / updated. ii. Insecticide license – Endorsement of all 7 vendors expired and pending for renewal (endorsement of 5 vendors expired on 31-Dec-17 whereas that of 2 vendors expired on 31-Dec-18)",Critical business licenses were pending for renewal in two (2) cases: - (i) CLR - Form-2 and (ii) Insecticide License,,Non- adherence to statutory compliance. Chances of legal repercussions.,Rs.,1 Lakh,01-Aug-20,16-Jul-20,0,,,No,No,2020 - 2021/607,Audit Report Issued,0%,16-Jul-20,"As per SPAR business critical compliance requirements, need to ensure that all critical licenses are renewed and displayed or kept for the record.,Insecticide license should be valid along with endorsement from all vendors.,CLR-Form-2 should be renewed up","Regarding both the licences already drafted mail to the concerns will follow up and get it done before 1-Aug-20 ,This under process with Mr. John Pushpa raj Legal.,applied",.,,01-Aug-20,01-Aug-20,,,,,0,1,0,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Nirmal Tiwari,Regular Review,,
46,Deviations in Background Verification(BGV) process,Placeholder for Checklist,,SPAR Store Audits HY2,Max Hypermarkets India Pvt Ltd,East,,,,B.G.Road - Blr,Spar Stores,Tushar Dahale,Nirmal Tiwari,,Shreyes Menon,HR Activities,Yes,Important,High,Control,"This is a repeat observation. As per process, before assigning any person as cashier/ chief cashier the process of background verification should be done by the 3rd party agency. On verification of process, observed that ORPOS ID of 5 employees was created without green BGV report. Out of these 5 employees, billing was done by 2 employees for an amount of Rs. 1.04 crores during the period from 26-Nov-19 till 18-Feb-20. Please refer annexure ""BGV Issue"".",.,,Chances of fraud in case cashiering role is given prior to BGV clearance.,Rs.,1 Lakh,01-Aug-20,16-Jul-20,0,,,No,No,2020 - 2021/607,Audit Report Issued,0%,16-Jul-20,"Cashiering activity should not be assigned without getting BGV report. Store HR should ensure that BGV report of any new joiner / cashier is obtained at earliest.  ,Periodic review of BGV status to be carried out and issue pertaining BGV, if any, should b","Post lockdown, will get it done BGV for given staffs. ,Instructed store SM and HR",.,,01-Aug-20,01-Aug-20,,,,,0,1,0,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Nirmal Tiwari,Regular Review,,
45,Non- maintainenace of security inwards register,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,West,,,,Ambience - Gurugram,Marketing,Kiran Rao,Indhu PS,,Shreyes Menon,Inventory,No,Important,High,Control,"As on the date of audit i.e 05.03.2020, it was observed that `the outlet didn't maintain security inward register.",.,,.,Rs.,1 Lakh,30-May-20,16-Jul-20,0,,,No,No,2020 - 2021/612,Audit Report Issued,0%,16-Jul-20,Control Parameter to be strictly followed.,"We don't have the inward security register process in place. However as we discussed, will be initiating to put it in place.",.,,30-May-20,30-May-20,,,,,3,1,3,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
44,Non availability of asset codes.,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,West,,,,Ambience - Gurugram,Marketing,Kiran Rao,Indhu PS,,Shreyes Menon,Machine Productivity and Fixed Assets,No,Important,High,Control,"On physical verification conducted on 06/03/2020, two machines were found which were newly added on which asset codes were not mentioned 1.Robot storm 2.wild west shootup.",.,,.,Rs.,1 Lakh,30-May-20,16-Jul-20,0,,,No,No,2020 - 2021/612,Audit Report Issued,0%,16-Jul-20,Control parameter to be strictly followed.,"Both machines i.e. Robot Storm and Wild West Shoot Out, have recently been received and the asset code is still awaited from the Finance team.",.,,30-May-20,30-May-20,,,,,3,1,3,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
43,Non Availability of E-Way Bills and Stock Inward register.,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,,,,,Funcity - V R Mall - Tamilnadu- Chennai,Marketing,Kiran Rao,Indhu PS,,Shreyes Menon,Inventory,No,Important,High,Control,"During Apr to Sep 2019,the total No. of 39 STNs were raised amounting to 83.08 Lakhs.On Sample verification of 22 STNs the following discrepancies were noted: i) E way bills were not attached along with STNs in 21 instances. ii)Security inward register was not maintained at the outlet. Refer attached annexure for details.",E way bills were not attached and security inward register not maintained,,.,Rs.,1 Lakh,30-Jun-20,16-Jul-20,0,,,No,No,2020 - 2021/561,Audit Report Issued,0%,16-Jul-20,Control parameter to be strictly followed.,Will make sure that Security inward and outward is maintained and STN's are obtained,.,,30-Jun-20,30-Jun-20,,,,,2,1,2,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
42,Non maintenance of electricity log book,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,,,,,Funcity - V R Mall - Tamilnadu- Chennai,Marketing,Kiran Rao,Indhu PS,,Shreyes Menon,Admin,No,Important,High,Control,"As on the date of audit i.e 03-02-2020, it was observed that electricity log book was not maintained at the outlet.",.,,.,Rs.,1 Lakh,31-Jul-20,16-Jul-20,0,,,No,No,2020 - 2021/561,Audit Report Issued,0%,16-Jul-20,Control Parameter to be strictly followed.,We arent permitted to get access to on daily basis,.,,31-Jul-20,31-Jul-20,,,,,1,1,1,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
41,Non-availability of smoke detectors in the closed rooms at the store,Placeholder for Checklist,,SPAR Store Audits HY2,Max Hypermarkets India Pvt Ltd,,,,,Pacific Mall - Del,Spar Stores,Avdhesh Varshney,Manoj Agarwal,,Vishnu Balan,"Health & Safety , Environment",Yes,Important,High,Control,"The smoke detectors should be fixed in all locations including back office, HR office including any closed room with electric circuits. It was observed that smoke detector was not available in closed rooms of LP, Maintenance & IT-Electrical room.",.,,Non-adherence of store health and safety measures.,Rs.,1 Lakh,31-May-20,16-Jul-20,0,,,No,No,2020 - 2021/605,Audit Report Issued,0%,16-Jul-20,The store must have smoke detectors present in all locations including back office and wherever there is a closed room with electric circuits.,Request for smoke detectors is already escalated to concerned person.,.,,31-May-20,31-May-20,,,,,3,1,3,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Manoj Agarwal,Regular Review,,
40,Difference in cards stock,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,,,,,Funcity - Alpha One Mall,Marketing,Kiran Rao,Indhu PS,,Shreyes Menon,Inventory,No,Important,High,Control,"As on the date of audit i.e 20-03-2020,it was observed that opening and closing stock of semnox cards matches with DSH,However there was a difference of 623 between system stock(9721 qty) and physical cards(9098 qty) as on 19.03.2020 EOD. On inquiry for the difference, it was informed that the difference is due to issue of fresh cards against legacy cards or against lost cards to existing customers. Annexure could not be attached as the outlet was closed during the audit by the municipal authorities due to COVID-19.",.,,.,Rs.,1 Lakh,30-Jun-20,16-Jul-20,0,,,No,No,2020 - 2021/615,Audit Report Issued,0%,16-Jul-20,Control Parameter to be strictly followed.,"This observation has been with our IT team in 2018-19 as well, they have been working with the card system provider on the solution. We have been maintaining accurate details on daily basis on Cashier handover form/DSH which will tally with physical stock",.,,30-Jun-20,30-Jun-20,,,,,2,1,2,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
39,Non availability of manual invoice books at the outlet.,Placeholder for Checklist,,KK Store Audits,Citymax Hotels (India) Pvt Ltd,,,,,"VR Mall (KK), Chennai",Marketing,Kiran Rao,Indhu PS,,Kapil Chawra,Manual Invoices,No,Important,High,Control,"During Apr to Sep 2019, it was observed that book of manual invoices was not available at the outlet.",.,,.,Rs.,1 Lakh,15-Jul-20,16-Jul-20,0,,,No,No,2020 - 2021/616,Audit Report Issued,0%,16-Jul-20,Control parameter to be strictly followed.,Already requested to Finance ....will follow this up and update the same,.,,15-Jul-20,15-Jul-20,,,,,1,1,1,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
38,Fire extinguishers not having necessary sign boards.,Placeholder for Checklist,,KK Store Audits,Citymax Hotels (India) Pvt Ltd,,,,,"VR Mall (KK), Chennai",Marketing,Kiran Rao,Indhu PS,,Kapil Chawra,Safety and Security,No,Important,High,Control,"As on the date of audit i.e 29-01-2020, it was observed that sign boards were not available in assisting the direction of fire extinguishers. Refer attached annexure for details.",Sign boards are not available in assisting the direction of fire extinguishers,,.,Rs.,1 Lakh,15-Jul-20,16-Jul-20,0,,,No,No,2020 - 2021/616,Audit Report Issued,0%,16-Jul-20,Control Parameter to be strictly followed.,Will Ensure this is getting followed,.,,15-Jul-20,15-Jul-20,,,,,1,1,1,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
37,Non Amendment of additional place of business,Placeholder for Checklist,,KK Store Audits,Citymax Hotels (India) Pvt Ltd,,,,,"VR Mall (KK), Chennai",Marketing,Kiran Rao,Indhu PS,,Kapil Chawra,Statutory Compliance,No,Important,High,Control,"As on date of audit i.e 29-01-2020, it was observed that additional place of business is not amended in the GST registration certification. Refer attached Annexure for details.",Additional place of business is not amended in the GST registration certification,,.,Rs.,1 Lakh,15-Jul-20,16-Jul-20,0,,,No,No,2020 - 2021/616,Audit Report Issued,0%,16-Jul-20,Control parameter to be strictly followed.,GST inclution for the outlet is already in process once the lockdown is over we shall submit this.,.,,15-Jul-20,15-Jul-20,,,,,1,1,1,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
36,Multiple marketing agencies not evaluated and scope of work not defined,Placeholder for Checklist,,Citymax - Review of Marketing Expenses,Citymax Hotels (India) Pvt Ltd,North,,,,Citymax Corporate Office,Marketing,Manmohan Vyas,Jayesh Sanghani,,Abhishek Gupta,Contract management with agencies,No,Important,High,Control,"Marketing team should evaluate multiple marketing agencies and involve COE team for rate negotiation and finalization process. Detailed scope of work should be prepared and sign-off obtained from respective agencies. Our review of agency identification and selection process showed the following: Comparative quote analysis was not carried out before selection of marketing agencies in Funcity and KK divisions (total spends ~ INR 1.3 crores for YTD December 2019). No agreement / MOU has been executed with marketing agencies outlining scope of work / deliverables (no. of campaigns, creatives, social media engagement plans etc.) and commercial terms. New store promotional launch event activity plans were not defined and signed off with M/s Brands Invincible (~ INR 65 lakhs). Digital marketing fees charged by agencies ranged from 8% - 10% compared to industry benchmark of 3% - 5% (annual spend on digital marketing ~ INR 18 lakhs). Explore the possibility of hiring a single agency for digital marketing and content creation as a marketing strategy. Presently, M/s Radix creates content and M/s Brands Invincible prepares digital campaigns.",.,,• Inadequate process for agency identification & finalisation • Absence of detailed scope of work • No legal recourse in case of any defaults • Possibility of conflicts over key business terms and conditions.,Rs.,1 Lakh,,16-Jul-20,0,,,No,No,2020 - 2021/526,Audit Report Issued,0%,16-Jul-20,"Marketing team should identify multiple agencies and liaise with COE team for rate negotiations. Execute agreements / MOUs with agencies capturing terms of engagement (say scope of work, commercial terms etc.). Re-negotiate fees with agencies basis benchm","New agency for Social/Digital has been evaluated and on-boarded. Most of the vendors we work with understand the brand guideline and execute the work basis the requirement. For generic requirements, we ask the COE team to negotiate with the vendor.",.,,,,,,,,,1,,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Jayesh Sanghani,Regular Review,,
35,Weak controls over redemption of gift vouchers (GVs) - Funcity,Placeholder for Checklist,,Citymax - Review of Marketing Expenses,Citymax Hotels (India) Pvt Ltd,North,,,,Citymax Corporate Office,Marketing,Manmohan Vyas,Jayesh Sanghani,,Abhishek Gupta,Issue and redemption of gift vouchers,No,Important,High,Control,"Marketing team in liaison with IT should introduce mandatory validation of GVs before redemption in PoS system and implement monthly reconciliation of GVs issued Vs redeemed (value of GV issued in FY 19-20 – INR 2.3 crores). At present, unique codes and expiry dates of GVs are updated in cloud database at the time of GV issuance. Redemption is subject to validation at PoS terminal. System based validation has been implemented from December 2019. However, two GV redemption keys are active in PoS terminal. First key restricts redemption of GVs as per unique code while the second key accepts GV redemption without unique code for accepting old GVs printed without unique codes. Our visit to Funcity store at VR Mall, Bangalore on 20th January 2020 to review GV redemption process showed the following: All GVs are manually processed. We were informed that revised system based GV validation process has not been communicated for its implementation. Redeemed vouchers are not being returned to Corporate Office as well as not demarcated to restrict their repeated usage. Manual registers used to record details of GVs redeemed were not updated. We were informed that mandatory implementation of system based GV validation cannot be done as old GVs are still in circulation pending expiry. Background : Prior to Dec-19, GVs were issued without unique code and manual registers were maintained by cashiers at stores for GVs redeemed. No reconciliation process was in place to monitor validity of GVs claimed.",.,,• Duplicity in gift voucher resulting in sales loss • Possibilities of error in manual redemption process.,Rs.,1 Lakh,,16-Jul-20,0,,,No,No,2020 - 2021/526,Audit Report Issued,0%,16-Jul-20,Marketing team should educate store staff on new process implemented and ensure implementation of it on immediate basis. Store operation team should introduce monthly gift voucher reconciliation process. Old gift vouchers redeemed should be kept in proper,Detail SOPs has been formulated and shared with the Ops team for implementation. Coupon code had been activated and IT team has been aligned on the process flow.,.,,,,,,,,,1,,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Jayesh Sanghani,Regular Review,,
34,Weak controls over preparation of budgets monitoring,Placeholder for Checklist,,Citymax - Review of Marketing Expenses,Citymax Hotels (India) Pvt Ltd,North,,,,Citymax Corporate Office,Marketing,Manmohan Vyas,Jayesh Sanghani,,Abhishek Gupta,Annual budgeting along with approval and monitoring process,No,Important,High,Control,"Budget preparation & monitoring utilisation – FC & KK divisions Our review of the existing process of budget allocation and monitoring showed the following: FC: Budgeted figures were not assigned to pre-defined events (as per marketing calendar). KK: No formal marketing budget was prepared & approved. It was explained that Board Members approve divisional P & L during annual performance presentation. Our review of monthly budget Vs actual spends MIS for Apr – Dec-19 showed significant variations in 5 months for FC and in 6 months for KK divisions (variations range from 60% to 150% of budgets). For example, Funcity budget for Nov-19 was INR 50 lakhs compared to actual spend of only INR 2 lakhs. It was explained that variations could possibly be due to incorrect ledger selection whilst raising POs in system. Refer Annexure 1 for details. Finance team prepares monthly MIS on budget vis-à-vis actual spends (basis expense ledgers). Budgets are considered as % of monthly budgeted sales for MIS.",.,,• Inadequate budgets Vs actuals monitoring,Rs.,1 Lakh,31-Mar-21,16-Jul-20,0,,,No,No,2020 - 2021/526,Audit Report Issued,0%,16-Jul-20,"Monthly budget Vs actuals (capturing event-wise spends) should be monitored by respective marketing team in line with approved budgets. Variations noted in monthly MIS should be analysed and reasons recorded. , Monthly budget Vs actuals (capturing event-w","Marketing calendar is prepared with a futuristic goal (Awareness, Reach etc.) which is inline with the revenue goal. Sales Activation's and Brand Building metrics are decided on a ad-hoc basis depending on the need of the hour. Though the spending pattern",.,,31-Mar-21,31-Mar-21,,,,,,1,,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Jayesh Sanghani,Regular Review,,
33,Weak controls over preparation of marketing calendar,Placeholder for Checklist,,Citymax - Review of Marketing Expenses,Citymax Hotels (India) Pvt Ltd,North,,,,Citymax Corporate Office,Marketing,Manmohan Vyas,Jayesh Sanghani,,Abhishek Gupta,Formulation and effectiveness of advertising plans & approvals,No,Important,High,Control,"Marketing Calendar – KK division Detailed marketing calendar should be prepared capturing key activities / events to be carried out during the year. At present, no marketing calendar has been prepared for KK division for FY 2019-20. It was explained that spends are pre-approved on need basis by the Business Head.",.,,• Absence of marketing calendar.,Rs.,1 Lakh,09-Jun-20,16-Jul-20,0,,,No,No,2020 - 2021/526,Audit Report Issued,0%,16-Jul-20,"KK Marketing team should prepare annual marketing calendar basis major events (like new store launch, festive season etc.). Annual marketing budgets should be prepared & approved by respective Business Head & CFO. Budgets should be allocated to each marke","There is a marketing calendar in place. The same was shared. Its an annual calendar of Major expense heads & also Product launches. As discussed we do not have seasonal launches like Lifestyle & Max , hence we have a product calendar which is like the sea",.,,09-Jun-20,09-Jun-20,,,,,2,1,2,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Jayesh Sanghani,Regular Review,,
32,Improvise ‘social media’ handle to enhance customer engagement,Placeholder for Checklist,,Citymax - Review of Marketing Expenses,Citymax Hotels (India) Pvt Ltd,North,,,,Citymax Corporate Office,Marketing,Manmohan Vyas,Jayesh Sanghani,,Abhishek Gupta,"Digital Marketing - Review of marketing strategy, media plan, estimate v/s actual spends",No,Important,High,Control,"There is a need to review and improve official social media pages of Funcity and Krispy Kreme to increase followers, to improve customer experience and customer engagement. Our review of social media handles (Facebook, Instagram & Twitter) showed the following: (refer Annexure 2 & 3 in subsequent slides) Official verification tag has not been obtained for social media pages of Facebook, Instagram and Twitter. Different names have been assigned to social media handles on different platforms. For example, Instagram handle has been named as ‘Krispy Kreme Doughnuts India’ and Twitter handle as ‘Krispy Kreme India’. Annexure 3 Twitter No posts / activities were published for over a year (last post: 14-Feb-19). ‘Mumbai’ stores have not been removed as ‘serviceable area’. Facebook & Instagram ‘Review tab’ has not been activated to enable users to post product / company review & ratings No content has been published under ‘Find us here’ & ‘What’s your flavour’ tabs on KK’s Facebook handle. ‘Instagram live feed’ should be linked to Facebook handle Store locator link shows an ‘error 404’. No updates have been made to ‘offers’ tab w.r.t ongoing / upcoming promotions. Similarly, ‘Events’ & ‘Notes’ tabs have not been updated from past 3 years.",.,,• Missing official tag could lead to less no. of followers on social media • Inadequate information for customers • No customer engagement activity.,Rs.,1 Lakh,09-Jun-20,16-Jul-20,0,,,No,No,2020 - 2021/526,Audit Report Issued,0%,16-Jul-20,Marketing team should review and improvise social media handle for KK and Funcity businesses. Increased customer engagement would lead to increased followers on social media platforms. Institute a weekly review mechanism to update information on social me,"We have a dedicated resource in place to monitor and manage all the digital activities (Engagement, conversations etc.) ,As explained, tag is not obtainable as we do not have an official KRISPY KREME EMAIL ID, hence IG is rejecting the claim. .Names on di",.,,09-Jun-20,09-Jun-20,,,,,2,1,2,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Jayesh Sanghani,Regular Review,,
31,Local ‘Search Engine Optimisation’ (SEO) not carried out to enhance visibility,Placeholder for Checklist,,Citymax - Review of Marketing Expenses,Citymax Hotels (India) Pvt Ltd,North,,,,Citymax Corporate Office,Marketing,Manmohan Vyas,Jayesh Sanghani,,Abhishek Gupta,"Digital Marketing - Review of marketing strategy, media plan, estimate v/s actual spends",No,Important,High,Control,"Marketing team should improvise local SEO experience of customers / followers by mapping store locations and uploading of high definition store images over ‘Google my business’ page. Developing local SEO would improve customer experience and also help business collect and analyse information related to number of store searches, website visits and calls dialed on store numbers. It is important to note the following key benefits that can be derived from SEO practices: Top position rankings in organic search result would create significant impression and provide more exposure on the website. Thus, it will help create ‘Funcity & KK Brand Awareness’ and ‘increase visibility’. SEO can be termed as one of the most cost-effective marketing strategies because it targets users who are actively looking for Funcity or KK products and services online. SEO makes customer more informed and builds trust and credibility of brand with users. It was further noted that website has been developed basis Funcity UAE web content without country specific customization being carried out. For example, customer testimony of a Saudi national (speaking in Arabic) has been uploaded on Funcity India website.",.,,• Increased spend on paid sources for increasing traffic on website • Lower visibility of business in organic search results,Rs.,1 Lakh,09-Jun-20,16-Jul-20,0,,,No,No,2020 - 2021/526,Audit Report Issued,0%,16-Jul-20,Develop local SEO for enhancing business visibility and monitoring key information related to store visits and calls. Marketing team should revisit website contents and customise them as per requirements of local customer base and also to enhance and infl,Google my business is live & stores are listed on it. SEO requires consistent marketing spends which our current budgets don’t allow.However we will look into allocating some money to it. Also we would not like to spend a lot from an already stretched bud,.,,09-Jun-20,09-Jun-20,,,,,2,1,2,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Jayesh Sanghani,Regular Review,,
